지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),습도(%),전운량(10분위)
108,서울,2020-06-01 06:00,16.7,.1,3.4,90,4
108,서울,2020-06-01 07:00,16.9,,2.3,86,8
108,서울,2020-06-01 08:00,17.8,,3.3,80,7
108,서울,2020-06-01 09:00,19.3,,2.1,73,2
108,서울,2020-06-01 10:00,20.5,,3.4,62,1
108,서울,2020-06-01 11:00,22.1,,3.6,52,1
108,서울,2020-06-01 12:00,23.1,,4,49,2
108,서울,2020-06-01 13:00,23.1,,5.1,42,1
108,서울,2020-06-01 14:00,23.6,,5.1,39,2
108,서울,2020-06-01 15:00,23.8,,5.5,40,2
108,서울,2020-06-01 16:00,24.4,,3,39,3
108,서울,2020-06-01 17:00,23.6,,4.4,41,1
108,서울,2020-06-01 18:00,22.7,,4.1,42,0
108,서울,2020-06-01 19:00,21.3,,4.2,44,0
108,서울,2020-06-01 20:00,19.8,,2.5,51,0
108,서울,2020-06-01 21:00,18.6,,2.5,55,4
108,서울,2020-06-01 22:00,17.9,,2,62,2
108,서울,2020-06-01 23:00,17.2,,2,68,6
108,서울,2020-06-02 00:00,16.6,,1.6,74,6
108,서울,2020-06-02 01:00,16.2,,.8,77,9
108,서울,2020-06-02 02:00,15.9,,1.1,78,8
108,서울,2020-06-02 03:00,15.7,,.4,78,8
108,서울,2020-06-02 04:00,15.5,,.9,79,8
108,서울,2020-06-02 05:00,14.8,,1.3,79,6
108,서울,2020-06-02 06:00,15,,2.2,79,9
108,서울,2020-06-02 07:00,15.5,,1.4,77,9
108,서울,2020-06-02 08:00,16,,2.2,75,10
108,서울,2020-06-02 09:00,16.9,,2.5,71,10
108,서울,2020-06-02 10:00,17.3,,2.5,65,10
108,서울,2020-06-02 11:00,17.5,0,2.6,70,10
108,서울,2020-06-02 12:00,16.3,1.9,2.9,80,10
108,서울,2020-06-02 13:00,17.5,,2.2,68,10
108,서울,2020-06-02 14:00,20.4,,3.1,51,9
108,서울,2020-06-02 15:00,20.9,,2.2,48,9
108,서울,2020-06-02 16:00,21.7,,2.5,46,9
108,서울,2020-06-02 17:00,21.2,,3.3,55,9
108,서울,2020-06-02 18:00,20.6,0,2.4,58,10
108,서울,2020-06-02 19:00,20.3,,2.9,61,9
108,서울,2020-06-02 20:00,19.9,,3.1,65,6
108,서울,2020-06-02 21:00,19.6,,2.7,70,8
108,서울,2020-06-02 22:00,19.3,,2.2,74,9
108,서울,2020-06-02 23:00,19,,1.7,79,9
108,서울,2020-06-03 00:00,18.4,.1,1.7,84,10
108,서울,2020-06-03 01:00,18.3,,2,86,8
108,서울,2020-06-03 02:00,18.2,,1.8,89,7
108,서울,2020-06-03 03:00,18.2,,1.3,89,10
108,서울,2020-06-03 04:00,18.1,,1.5,87,10
108,서울,2020-06-03 05:00,18.1,,1.3,88,8
108,서울,2020-06-03 06:00,17.6,,.4,89,6
108,서울,2020-06-03 07:00,18.3,,1.8,88,6
108,서울,2020-06-03 08:00,19.7,,2,82,6
108,서울,2020-06-03 09:00,20.8,,.8,76,7
108,서울,2020-06-03 10:00,22,,1.4,73,8
108,서울,2020-06-03 11:00,23.1,,2.2,68,7
108,서울,2020-06-03 12:00,24.4,,2.6,58,6
108,서울,2020-06-03 13:00,26.1,,2.2,55,3
108,서울,2020-06-03 14:00,26.8,,2.7,50,1
108,서울,2020-06-03 15:00,27.9,,2.5,52,0
108,서울,2020-06-03 16:00,28.2,,2.8,48,0
108,서울,2020-06-03 17:00,28.1,,3.8,49,0
108,서울,2020-06-03 18:00,26.1,,4.5,60,0
108,서울,2020-06-03 19:00,23.8,,4.8,68,0
108,서울,2020-06-03 20:00,21,,5.2,80,6
108,서울,2020-06-03 21:00,20.5,,3.1,81,8
108,서울,2020-06-03 22:00,20.4,,2.4,81,6
108,서울,2020-06-03 23:00,20.1,,2.2,81,7
108,서울,2020-06-04 00:00,20.1,,1.5,81,9
108,서울,2020-06-04 01:00,20,,2.2,83,7
108,서울,2020-06-04 02:00,20.1,,1,84,9
108,서울,2020-06-04 03:00,20.4,0,2.6,86,10
108,서울,2020-06-04 04:00,20.5,0,2,88,10
108,서울,2020-06-04 05:00,20.3,0,2,91,10
108,서울,2020-06-04 06:00,20.1,.1,3,91,10
108,서울,2020-06-04 07:00,20.1,,2.2,90,10
108,서울,2020-06-04 08:00,20.1,.1,3.5,89,10
108,서울,2020-06-04 09:00,20.6,0,3.1,90,10
108,서울,2020-06-04 10:00,22.4,0,2.7,76,8
108,서울,2020-06-04 11:00,23.9,,2.8,68,6
108,서울,2020-06-04 12:00,25,,3.1,63,4
108,서울,2020-06-04 13:00,26,,3.1,60,1
108,서울,2020-06-04 14:00,26.4,,3.8,60,1
108,서울,2020-06-04 15:00,25.4,,4.2,66,9
108,서울,2020-06-04 16:00,24.3,,3.6,70,9
108,서울,2020-06-04 17:00,23.2,,4.1,75,9
108,서울,2020-06-04 18:00,22.8,,3.1,77,5
108,서울,2020-06-04 19:00,21.7,,3.3,80,7
108,서울,2020-06-04 20:00,21.4,,2.5,83,9
108,서울,2020-06-04 21:00,20.8,0,1.9,86,10
108,서울,2020-06-04 22:00,20.3,0,1.6,89,10
108,서울,2020-06-04 23:00,19.9,0,1.4,91,10
108,서울,2020-06-05 00:00,19.7,0,2,90,9
108,서울,2020-06-05 01:00,19.5,,1.4,90,6
108,서울,2020-06-05 02:00,19.3,,1.6,90,1
108,서울,2020-06-05 03:00,19.3,,1.6,90,9
108,서울,2020-06-05 04:00,18.9,,1.5,90,0
108,서울,2020-06-05 05:00,18.4,,1.3,92,5
108,서울,2020-06-05 06:00,18.7,,1.3,92,10
108,서울,2020-06-05 07:00,19,,1.1,90,10
108,서울,2020-06-05 08:00,19.9,,2.2,86,10
108,서울,2020-06-05 09:00,21,,1.5,77,7
108,서울,2020-06-05 10:00,22.3,,1.3,71,7
108,서울,2020-06-05 11:00,23.9,,2.5,67,8
108,서울,2020-06-05 12:00,25.1,,2.2,60,7
108,서울,2020-06-05 13:00,26.3,,1.8,57,8
108,서울,2020-06-05 14:00,27.2,,2.8,50,4
108,서울,2020-06-05 15:00,27.8,,3.2,48,3
108,서울,2020-06-05 16:00,28.5,,2.6,46,7
108,서울,2020-06-05 17:00,28.6,,2.1,46,7
108,서울,2020-06-05 18:00,27.9,,2.6,49,3
108,서울,2020-06-05 19:00,25.8,,3.3,60,7
108,서울,2020-06-05 20:00,24.4,,2,64,5
108,서울,2020-06-05 21:00,23.1,,1.7,66,4
108,서울,2020-06-05 22:00,22.4,,1.4,72,5
108,서울,2020-06-05 23:00,21.7,,2.1,72,1
108,서울,2020-06-06 00:00,21.1,,.9,73,1
108,서울,2020-06-06 01:00,20.7,,1.1,77,4
108,서울,2020-06-06 02:00,20.3,,.9,80,3
108,서울,2020-06-06 03:00,20.1,,1,80,2
108,서울,2020-06-06 04:00,19.7,,1.7,81,0
108,서울,2020-06-06 05:00,19.4,,1.5,82,0
108,서울,2020-06-06 06:00,19.2,,1.2,82,1
108,서울,2020-06-06 07:00,20.1,,1.8,79,2
108,서울,2020-06-06 08:00,22,,2.1,70,0
108,서울,2020-06-06 09:00,24,,2.3,65,0
108,서울,2020-06-06 10:00,25.6,,2.4,58,6
108,서울,2020-06-06 11:00,26.1,,1.6,57,8
108,서울,2020-06-06 12:00,28.2,,2.4,50,8
108,서울,2020-06-06 13:00,29.3,,1.8,47,8
108,서울,2020-06-06 14:00,29.4,,2,45,2
108,서울,2020-06-06 15:00,30.5,,2.5,42,2
108,서울,2020-06-06 16:00,30.6,,1.8,41,5
108,서울,2020-06-06 17:00,29.1,,3.8,52,5
108,서울,2020-06-06 18:00,28.1,,3.4,55,0
108,서울,2020-06-06 19:00,27.1,,2.2,59,2
108,서울,2020-06-06 20:00,26,,1.7,60,2
108,서울,2020-06-06 21:00,25.2,,2.6,62,1
108,서울,2020-06-06 22:00,24.8,,2,63,2
108,서울,2020-06-06 23:00,23.4,,2.8,66,6
108,서울,2020-06-07 00:00,21.4,,2.5,73,4
108,서울,2020-06-07 01:00,20.7,,2.6,75,3
108,서울,2020-06-07 02:00,20,,2.6,77,2
108,서울,2020-06-07 03:00,19.4,,1.4,78,2
108,서울,2020-06-07 04:00,19.3,,1.4,78,8
108,서울,2020-06-07 05:00,19.4,,.6,76,9
108,서울,2020-06-07 06:00,19.6,,1.8,78,9
108,서울,2020-06-07 07:00,19.6,,2.1,78,9
108,서울,2020-06-07 08:00,20.1,,1.9,78,9
108,서울,2020-06-07 09:00,20.9,,2,75,8
108,서울,2020-06-07 10:00,22.4,,2.4,69,8
108,서울,2020-06-07 11:00,24.4,,2.9,62,6
108,서울,2020-06-07 12:00,24.8,,2.3,61,5
108,서울,2020-06-07 13:00,26.1,,2.4,56,2
108,서울,2020-06-07 14:00,27.4,,1.7,50,2
108,서울,2020-06-07 15:00,28.4,,3,45,0
108,서울,2020-06-07 16:00,28.9,,3.2,49,2
108,서울,2020-06-07 17:00,28,,3.6,52,3
108,서울,2020-06-07 18:00,25.7,,4.3,62,2
108,서울,2020-06-07 19:00,24.5,,3.3,67,0
108,서울,2020-06-07 20:00,23,,2.2,72,0
108,서울,2020-06-07 21:00,22.3,,2.1,75,0
108,서울,2020-06-07 22:00,21.6,,2.2,77,0
108,서울,2020-06-07 23:00,21,,1.6,80,0
108,서울,2020-06-08 00:00,20.6,,2,81,0
108,서울,2020-06-08 01:00,19.9,,2.6,85,6
108,서울,2020-06-08 02:00,19.8,,1.1,85,7
108,서울,2020-06-08 03:00,19.8,,1.1,86,10
108,서울,2020-06-08 04:00,20,,.9,86,10
108,서울,2020-06-08 05:00,20.1,,.7,86,10
108,서울,2020-06-08 06:00,20.3,,1.2,85,10
108,서울,2020-06-08 07:00,21,,1.2,84,5
108,서울,2020-06-08 08:00,22.5,,1.2,77,3
108,서울,2020-06-08 09:00,23.6,,2,73,1
108,서울,2020-06-08 10:00,25.5,,1.4,65,1
108,서울,2020-06-08 11:00,26.8,,1.5,58,0
108,서울,2020-06-08 12:00,28.9,,2.1,49,3
108,서울,2020-06-08 13:00,29.8,,2.8,46,0
108,서울,2020-06-08 14:00,30.6,,2.9,44,0
108,서울,2020-06-08 15:00,31.2,,2.2,41,0
108,서울,2020-06-08 16:00,31.6,,2.8,43,0
108,서울,2020-06-08 17:00,30.7,,3.8,45,0
108,서울,2020-06-08 18:00,28.5,,5.1,53,0
108,서울,2020-06-08 19:00,26.4,,3.8,57,0
108,서울,2020-06-08 20:00,25.4,,3.8,63,1
108,서울,2020-06-08 21:00,24.4,,2.6,60,0
108,서울,2020-06-08 22:00,23.8,,2,60,0
108,서울,2020-06-08 23:00,23.4,,.6,60,0
108,서울,2020-06-09 00:00,22.9,,1.4,62,0
108,서울,2020-06-09 01:00,22.5,,.9,63,0
108,서울,2020-06-09 02:00,22,,1.6,65,0
108,서울,2020-06-09 03:00,21.4,,1.3,67,0
108,서울,2020-06-09 04:00,20.9,,2.2,70,0
108,서울,2020-06-09 05:00,20.5,,1.5,71,0
108,서울,2020-06-09 06:00,20.4,,1.5,73,2
108,서울,2020-06-09 07:00,21.4,,1.8,71,1
108,서울,2020-06-09 08:00,23.9,,1.1,64,1
108,서울,2020-06-09 09:00,25.8,,1.8,58,1
108,서울,2020-06-09 10:00,27.7,,1.2,50,2
108,서울,2020-06-09 11:00,29.5,,3.1,40,1
108,서울,2020-06-09 12:00,31.1,,1.8,40,3
108,서울,2020-06-09 13:00,31.9,,3.4,38,4
108,서울,2020-06-09 14:00,32.6,,3.7,36,3
108,서울,2020-06-09 15:00,32.7,,3,38,3
108,서울,2020-06-09 16:00,32.5,,3.5,41,5
108,서울,2020-06-09 17:00,31.9,,3.6,38,2
108,서울,2020-06-09 18:00,31.2,,3,36,3
108,서울,2020-06-09 19:00,30,,3.2,36,5
108,서울,2020-06-09 20:00,28.2,,3.5,46,5
108,서울,2020-06-09 21:00,26.6,,2.3,49,7
108,서울,2020-06-09 22:00,25.7,,1.4,52,6
108,서울,2020-06-09 23:00,25.2,,2.3,53,4
108,서울,2020-06-10 00:00,24.6,,1.6,52,5
108,서울,2020-06-10 01:00,24.3,,1.2,54,7
108,서울,2020-06-10 02:00,23.9,,.6,55,9
108,서울,2020-06-10 03:00,23.6,,1.7,57,9
108,서울,2020-06-10 04:00,23.2,,1.7,57,8
108,서울,2020-06-10 05:00,22.8,,.5,59,7
108,서울,2020-06-10 06:00,22.5,,1.4,61,9
108,서울,2020-06-10 07:00,23.4,,2.5,64,6
108,서울,2020-06-10 08:00,24.9,,1.6,58,9
108,서울,2020-06-10 09:00,26.6,,2.1,54,8
108,서울,2020-06-10 10:00,29,,1.1,48,8
108,서울,2020-06-10 11:00,30.3,,2.5,44,7
108,서울,2020-06-10 12:00,31,,3.2,42,8
108,서울,2020-06-10 13:00,31.1,,2.6,44,9
108,서울,2020-06-10 14:00,31.9,,2.5,42,8
108,서울,2020-06-10 15:00,31.9,,2.7,45,8
108,서울,2020-06-10 16:00,30.5,,3,50,9
108,서울,2020-06-10 17:00,28.7,,3.4,55,10
108,서울,2020-06-10 18:00,25.1,0,5.8,74,10
108,서울,2020-06-10 19:00,24.6,0,2.6,77,10
108,서울,2020-06-10 20:00,23.7,1,2.8,83,10
108,서울,2020-06-10 21:00,22.8,2.4,2,88,10
108,서울,2020-06-10 22:00,22.6,2.4,.2,88,10
108,서울,2020-06-10 23:00,22.6,.2,.9,89,10
108,서울,2020-06-11 00:00,22.5,.2,.9,89,10
108,서울,2020-06-11 01:00,22.4,0,2,91,10
108,서울,2020-06-11 02:00,22.1,,1.5,90,6
108,서울,2020-06-11 03:00,22.2,,1.4,90,10
108,서울,2020-06-11 04:00,22.1,,1.1,90,8
108,서울,2020-06-11 05:00,21.8,,1.3,89,10
108,서울,2020-06-11 06:00,21.9,,1.5,88,6
108,서울,2020-06-11 07:00,22.4,,2,87,8
108,서울,2020-06-11 08:00,23.2,,1.2,83,8
108,서울,2020-06-11 09:00,24.2,,1.1,80,8
108,서울,2020-06-11 10:00,25.9,,1,72,5
108,서울,2020-06-11 11:00,27.2,,2.5,66,3
108,서울,2020-06-11 12:00,28.2,,3.5,61,5
108,서울,2020-06-11 13:00,29.2,,2.5,57,4
108,서울,2020-06-11 14:00,30.2,,3,52,2
108,서울,2020-06-11 15:00,31.2,,2.7,44,2
108,서울,2020-06-11 16:00,31.3,,3.6,44,2
108,서울,2020-06-11 17:00,31.4,,3.2,44,1
108,서울,2020-06-11 18:00,30.5,,3.2,45,6
108,서울,2020-06-11 19:00,29.1,,2.3,49,7
108,서울,2020-06-11 20:00,27.7,,3.7,63,8
108,서울,2020-06-11 21:00,26,,4.2,65,2
108,서울,2020-06-11 22:00,25.1,,2.8,70,7
108,서울,2020-06-11 23:00,24.6,,1.6,72,10
108,서울,2020-06-12 00:00,24.3,,1.3,73,7
108,서울,2020-06-12 01:00,23.7,,1.6,75,5
108,서울,2020-06-12 02:00,23.3,,1,76,3
108,서울,2020-06-12 03:00,22.7,,1.3,80,3
108,서울,2020-06-12 04:00,22.1,,1.7,82,4
108,서울,2020-06-12 05:00,21.7,,1.7,83,7
108,서울,2020-06-12 06:00,21.7,,.6,83,9
108,서울,2020-06-12 07:00,22.2,,1.7,82,8
108,서울,2020-06-12 08:00,23.5,,1.8,79,9
108,서울,2020-06-12 09:00,25.1,,1.3,71,9
108,서울,2020-06-12 10:00,26,,1.9,67,9
108,서울,2020-06-12 11:00,26.5,,1.7,56,9
108,서울,2020-06-12 12:00,26.8,,1.9,62,9
108,서울,2020-06-12 13:00,27.3,,2.1,51,9
108,서울,2020-06-12 14:00,27.4,,2.4,50,9
108,서울,2020-06-12 15:00,27.1,,2.6,58,9
108,서울,2020-06-12 16:00,27.4,,2.4,50,9
108,서울,2020-06-12 17:00,27,,2.4,52,9
108,서울,2020-06-12 18:00,26.8,,1.9,55,9
108,서울,2020-06-12 19:00,26.3,,1.9,58,10
108,서울,2020-06-12 20:00,25.6,,2.2,63,10
108,서울,2020-06-12 21:00,24.6,,2.1,69,9
108,서울,2020-06-12 22:00,24.1,,1.8,71,10
108,서울,2020-06-12 23:00,23.5,,1.8,72,10
108,서울,2020-06-13 00:00,23,,.9,71,8
108,서울,2020-06-13 01:00,22.5,,.5,72,8
108,서울,2020-06-13 02:00,22.4,,.9,67,10
108,서울,2020-06-13 03:00,21.7,,.9,69,7
108,서울,2020-06-13 04:00,21.4,,.3,72,6
108,서울,2020-06-13 05:00,21,,1.2,76,3
108,서울,2020-06-13 06:00,20.7,,.5,77,6
108,서울,2020-06-13 07:00,21.5,,1.4,76,6
108,서울,2020-06-13 08:00,23.7,,2.2,68,4
108,서울,2020-06-13 09:00,25.6,,1.7,59,4
108,서울,2020-06-13 10:00,27.5,,1.2,44,1
108,서울,2020-06-13 11:00,29.1,,1.8,34,1
108,서울,2020-06-13 12:00,30.7,,1.6,34,1
108,서울,2020-06-13 13:00,31.9,,1.8,29,1
108,서울,2020-06-13 14:00,32.7,,2,29,0
108,서울,2020-06-13 15:00,33.1,,3.7,33,0
108,서울,2020-06-13 16:00,33,,2.9,38,5
108,서울,2020-06-13 17:00,32,,3,42,6
108,서울,2020-06-13 18:00,30.7,,2.7,46,8
108,서울,2020-06-13 19:00,29.7,,3,51,8
108,서울,2020-06-13 20:00,28.1,,4.3,50,9
108,서울,2020-06-13 21:00,27.2,,3.4,45,9
108,서울,2020-06-13 22:00,26.5,0,3.5,46,10
108,서울,2020-06-13 23:00,26,0,.7,52,8
108,서울,2020-06-14 00:00,25.6,,1.5,59,9
108,서울,2020-06-14 01:00,25.1,0,2.4,68,9
108,서울,2020-06-14 02:00,23.8,0,.9,73,10
108,서울,2020-06-14 03:00,22.6,.3,2.4,87,10
108,서울,2020-06-14 04:00,22.1,.8,1.5,89,10
108,서울,2020-06-14 05:00,22.2,0,2,89,10
108,서울,2020-06-14 06:00,22.1,,1.4,88,9
108,서울,2020-06-14 07:00,22.4,,1.6,84,7
108,서울,2020-06-14 08:00,22.7,,2.2,79,8
108,서울,2020-06-14 09:00,23.2,,2.1,76,10
108,서울,2020-06-14 10:00,23.4,,2.1,70,9
108,서울,2020-06-14 11:00,24.3,,2.6,67,8
108,서울,2020-06-14 12:00,26.4,,3.2,52,4
108,서울,2020-06-14 13:00,27.9,,4.1,43,1
108,서울,2020-06-14 14:00,28.2,,4.5,45,1
108,서울,2020-06-14 15:00,28.5,,4.5,48,1
108,서울,2020-06-14 16:00,28.6,,4.3,48,0
108,서울,2020-06-14 17:00,28.5,,4.5,53,2
108,서울,2020-06-14 18:00,26.9,,4,59,1
108,서울,2020-06-14 19:00,24.9,,4.4,66,0
108,서울,2020-06-14 20:00,23,,4.1,72,1
108,서울,2020-06-14 21:00,22.2,,2.9,74,0
108,서울,2020-06-14 22:00,21.4,,3,76,0
108,서울,2020-06-14 23:00,20.8,,2.2,78,0
108,서울,2020-06-15 00:00,20.1,,2.4,81,0
108,서울,2020-06-15 01:00,19.7,,.8,82,0
108,서울,2020-06-15 02:00,19.3,,.7,82,0
108,서울,2020-06-15 03:00,19.1,,1.6,84,0
108,서울,2020-06-15 04:00,18.8,,1.4,84,0
108,서울,2020-06-15 05:00,18.3,,1.6,85,2
108,서울,2020-06-15 06:00,18.2,,.9,85,6
108,서울,2020-06-15 07:00,19.1,,.8,83,8
108,서울,2020-06-15 08:00,20.2,,.7,78,7
108,서울,2020-06-15 09:00,21.9,,1.4,72,7
108,서울,2020-06-15 10:00,23.6,,3.1,65,6
108,서울,2020-06-15 11:00,25.5,,2.8,56,5
108,서울,2020-06-15 12:00,26.5,,3.1,55,7
108,서울,2020-06-15 13:00,27,,4.6,48,6
108,서울,2020-06-15 14:00,27.7,,4.6,39,6
108,서울,2020-06-15 15:00,28.6,,3.7,35,3
108,서울,2020-06-15 16:00,27.3,,4.2,34,6
108,서울,2020-06-15 17:00,26.8,,3.9,33,7
108,서울,2020-06-15 18:00,26,,4,37,8
108,서울,2020-06-15 19:00,24.4,,4.2,46,8
108,서울,2020-06-15 20:00,23.5,,3.1,47,8
108,서울,2020-06-15 21:00,22.6,,3.5,52,8
108,서울,2020-06-15 22:00,21.4,,4.1,69,8
108,서울,2020-06-15 23:00,21,,3.2,78,6
108,서울,2020-06-16 00:00,21.1,,2.9,78,9
108,서울,2020-06-16 01:00,20.8,,2.8,78,7
108,서울,2020-06-16 02:00,20.5,,2.5,78,9
108,서울,2020-06-16 03:00,20.1,,2.5,79,9
108,서울,2020-06-16 04:00,20.1,,1.2,79,9
108,서울,2020-06-16 05:00,20,,2.3,78,9
108,서울,2020-06-16 06:00,20.1,,.4,79,9
108,서울,2020-06-16 07:00,20.4,,1.3,77,9
108,서울,2020-06-16 08:00,21.1,,2,73,8
108,서울,2020-06-16 09:00,22.4,,2,69,6
108,서울,2020-06-16 10:00,23.4,,2,63,6
108,서울,2020-06-16 11:00,25.4,,2.2,55,4
108,서울,2020-06-16 12:00,27.2,,1.9,50,3
108,서울,2020-06-16 13:00,28.5,,2,47,3
108,서울,2020-06-16 14:00,29.5,,2.5,43,3
108,서울,2020-06-16 15:00,30.4,,2,39,4
108,서울,2020-06-16 16:00,30.4,,2.2,39,5
108,서울,2020-06-16 17:00,29.6,,3.7,49,4
108,서울,2020-06-16 18:00,28,,3,53,8
108,서울,2020-06-16 19:00,26.8,,3.2,56,9
108,서울,2020-06-16 20:00,25.9,,2.4,57,8
108,서울,2020-06-16 21:00,24.9,,1.9,63,9
108,서울,2020-06-16 22:00,23.9,,2,67,7
108,서울,2020-06-16 23:00,22.8,,1.7,68,1
108,서울,2020-06-17 00:00,22.2,,1.9,72,0
108,서울,2020-06-17 01:00,21.6,,1.3,72,7
108,서울,2020-06-17 02:00,21.4,,.8,73,7
108,서울,2020-06-17 03:00,20.9,,.4,74,0
108,서울,2020-06-17 04:00,20.7,,.3,76,0
108,서울,2020-06-17 05:00,20.4,,.7,77,3
108,서울,2020-06-17 06:00,20.2,,1.2,79,9
108,서울,2020-06-17 07:00,21.6,,1,73,9
108,서울,2020-06-17 08:00,23.5,,1.1,64,9
108,서울,2020-06-17 09:00,24.7,,1.7,58,8
108,서울,2020-06-17 10:00,25.8,,2.5,56,9
108,서울,2020-06-17 11:00,26.3,,1.9,55,9
108,서울,2020-06-17 12:00,27.6,,2.3,50,8
108,서울,2020-06-17 13:00,29.2,,2.8,41,7
108,서울,2020-06-17 14:00,29.9,,2.8,40,7
108,서울,2020-06-17 15:00,30.3,,2.9,44,7
108,서울,2020-06-17 16:00,29,,2,48,8
108,서울,2020-06-17 17:00,27.6,,4.1,46,8
108,서울,2020-06-17 18:00,26.6,,3.4,44,9
108,서울,2020-06-17 19:00,25.3,,3.8,53,9
108,서울,2020-06-17 20:00,24.1,,2.9,57,10
108,서울,2020-06-17 21:00,22.8,,3,59,9
108,서울,2020-06-17 22:00,22.1,,2.1,63,10
108,서울,2020-06-17 23:00,21.7,,2,62,10
108,서울,2020-06-18 00:00,21.5,,1.9,61,9
108,서울,2020-06-18 01:00,21.1,,2,64,10
108,서울,2020-06-18 02:00,20.8,,.6,65,10
108,서울,2020-06-18 03:00,20.8,,.8,66,9
108,서울,2020-06-18 04:00,20.6,,.9,69,9
108,서울,2020-06-18 05:00,20.5,,1.6,70,9
108,서울,2020-06-18 06:00,20.3,,1.4,69,9
108,서울,2020-06-18 07:00,20.5,,1.8,72,9
108,서울,2020-06-18 08:00,21.1,,.9,69,9
108,서울,2020-06-18 09:00,21.9,,.9,66,10
108,서울,2020-06-18 10:00,22.7,,.7,64,10
108,서울,2020-06-18 11:00,23.9,,1.9,57,10
108,서울,2020-06-18 12:00,24.4,,2,56,10
108,서울,2020-06-18 13:00,25.5,,1.4,53,9
108,서울,2020-06-18 14:00,26.6,,1.6,49,10
108,서울,2020-06-18 15:00,26.8,,1.8,49,10
108,서울,2020-06-18 16:00,27.2,,2,47,9
108,서울,2020-06-18 17:00,26.8,,2.2,51,10
108,서울,2020-06-18 18:00,26.2,,1.4,53,10
108,서울,2020-06-18 19:00,25,,2.6,62,10
108,서울,2020-06-18 20:00,24.2,,1.4,64,9
108,서울,2020-06-18 21:00,24.1,,1.2,64,6
108,서울,2020-06-18 22:00,23.6,,2.4,63,8
108,서울,2020-06-18 23:00,23.3,,2,66,9
108,서울,2020-06-19 00:00,23,,1.7,68,8
108,서울,2020-06-19 01:00,22.5,,3.6,69,10
108,서울,2020-06-19 02:00,22,,3.2,70,10
108,서울,2020-06-19 03:00,21.8,,2.4,70,10
108,서울,2020-06-19 04:00,21.7,,2.4,69,10
108,서울,2020-06-19 05:00,21.4,,1.6,69,10
108,서울,2020-06-19 06:00,21.3,,1.1,70,10
108,서울,2020-06-19 07:00,21.1,0,.8,73,10
108,서울,2020-06-19 08:00,21.4,.1,1.6,73,10
108,서울,2020-06-19 09:00,22.2,0,2,69,9
108,서울,2020-06-19 10:00,25,,2.7,60,8
108,서울,2020-06-19 11:00,26.1,,1.9,56,8
108,서울,2020-06-19 12:00,27.6,,1.5,50,6
108,서울,2020-06-19 13:00,29.1,,2,49,8
108,서울,2020-06-19 14:00,28.6,,2,50,8
108,서울,2020-06-19 15:00,29.4,,2.5,48,8
108,서울,2020-06-19 16:00,29.7,,1.6,47,7
108,서울,2020-06-19 17:00,29.3,,1.7,48,7
108,서울,2020-06-19 18:00,29.2,0,2.6,49,7
108,서울,2020-06-19 19:00,27.6,,4,57,3
108,서울,2020-06-19 20:00,24.9,,2.9,63,6
108,서울,2020-06-19 21:00,23.9,,2.7,65,0
108,서울,2020-06-19 22:00,23.3,,2,67,1
108,서울,2020-06-19 23:00,22.9,,2.2,68,3
108,서울,2020-06-20 00:00,22.4,,1.5,70,0
108,서울,2020-06-20 01:00,21.9,,.8,71,3
108,서울,2020-06-20 02:00,21.6,,.7,74,3
108,서울,2020-06-20 03:00,21.1,,1.1,77,0
108,서울,2020-06-20 04:00,21,,1,76,0
108,서울,2020-06-20 05:00,20.8,,.7,78,4
108,서울,2020-06-20 06:00,20.7,,.5,79,0
108,서울,2020-06-20 07:00,21.6,,1.2,78,0
108,서울,2020-06-20 08:00,23.5,,1.7,70,0
108,서울,2020-06-20 09:00,25.4,,1.5,63,0
108,서울,2020-06-20 10:00,26.7,,1.9,57,2
108,서울,2020-06-20 11:00,28,,2.4,52,4
108,서울,2020-06-20 12:00,28.8,,2.6,51,5
108,서울,2020-06-20 13:00,29.4,,2.4,50,6
108,서울,2020-06-20 14:00,28.3,,3.9,54,6
108,서울,2020-06-20 15:00,29.3,,4,50,2
108,서울,2020-06-20 16:00,29.3,,3.3,50,0
108,서울,2020-06-20 17:00,28.5,,3.4,51,0
108,서울,2020-06-20 18:00,28.4,,3.4,49,0
108,서울,2020-06-20 19:00,26.7,,3.8,54,0
108,서울,2020-06-20 20:00,24.9,,2.5,56,0
108,서울,2020-06-20 21:00,23.9,,2.1,60,0
108,서울,2020-06-20 22:00,23,,2.4,67,1
108,서울,2020-06-20 23:00,22.3,,2.2,68,2
108,서울,2020-06-21 00:00,21.6,,1.6,72,0
108,서울,2020-06-21 01:00,21.3,,1.5,71,2
108,서울,2020-06-21 02:00,20.8,,1,74,2
108,서울,2020-06-21 03:00,20.5,,1.2,74,0
108,서울,2020-06-21 04:00,20.2,,2.3,78,0
108,서울,2020-06-21 05:00,19.6,,2.2,79,0
108,서울,2020-06-21 06:00,19.5,,.9,82,0
108,서울,2020-06-21 07:00,20.1,,.2,81,0
108,서울,2020-06-21 08:00,22.4,,1.5,73,0
108,서울,2020-06-21 09:00,24.6,,1,64,0
108,서울,2020-06-21 10:00,26.5,,1.4,55,0
108,서울,2020-06-21 11:00,28.6,,1.4,49,0
108,서울,2020-06-21 12:00,30.3,,1.5,45,0
108,서울,2020-06-21 13:00,31.5,,2.5,41,0
